0 0.0 0.0 1.0 1.0 
1 0.09983341664682815 0.15643446504023087 0.9800665778412416 0.995020782057563 
2 0.19866933079506122 0.3090169943749474 0.9210609940028851 0.9803300732314021 
3 0.2955202066613396 0.4539904997395468 0.8253356149096782 0.9566507680585954 
4 0.3894183423086505 0.5877852522924731 0.6967067093471654 0.9251300429004277 
5 0.479425538604203 0.7071067811865476 0.5403023058681398 0.8872600507176526 
6 0.5646424733950354 0.8090169943749475 0.3623577544766736 0.8447799718383342 
7 0.644217687237691 0.8910065241883678 0.16996714290024104 0.7995698475762932 
8 0.7173560908995227 0.9510565162951535 -0.029199522301288593 0.7535464525892832 
9 0.7833269096274833 0.9876883405951377 -0.2272020946930869 0.7085698609495447 
10 0.8414709848078964 1.0 -0.4161468365471422 0.6663667453928807 
11 0.8912073600614353 0.9876883405951378 -0.5885011172553455 0.6284733626561385 
12 0.9320390859672263 0.9510565162951536 -0.7373937155412454 0.5961981685894844 
13 0.963558185417193 0.8910065241883679 -0.8568887533689473 0.5706015261572004 
14 0.9854497299884603 0.8090169943749475 -0.9422223406686583 0.5524883111032229 
15 0.9974949866040544 0.7071067811865472 -0.9899924966004455 0.5424085045303605 
16 0.9995736030415051 0.5877852522924728 -0.998294775794753 0.540661057408491 
17 0.9916648104524686 0.45399049973954647 -0.9667981925794609 0.5472972760642629 
18 0.973847630878195 0.3090169943749467 -0.8967584163341465 0.5621214988334147 
19 0.9463000876874142 0.15643446504023012 -0.790967711914416 0.5846886672113211 
20 0.9092974268256815 -7.657137397853899e-16 -0.6536436208636113 0.6143002821164824 
21 0.8632093666488735 -0.15643446504023162 -0.49026082134069865 0.6500019176316162 
22 0.8084964038195899 -0.3090169943749481 -0.3073328699784185 0.6905866885609114 
23 0.7457052121767197 -0.45399049973954786 -0.1121525269350531 0.7346096056562657 
24 0.6754631805511503 -0.5877852522924741 0.08749898343944816 0.7804174271142631 
25 0.5984721441039558 -0.7071067811865483 0.28366218546322797 0.8261973435978912 
26 0.5155013718214634 -0.8090169943749483 0.46851667130037866 0.8700456698296658 
27 0.42737988023382895 -0.8910065241883686 0.634692875942636 0.9100548798188576 
28 0.33498815015590383 -0.9510565162951541 0.7755658785102513 0.9444142054297431 
29 0.23924932921398112 -0.987688340595138 0.8855195169413201 0.971516137575009 
30 0.1411200080598659 -1.0 0.9601702866503667 0.9900590857598656 
31 0.04158066243328916 -0.9876883405951373 0.9965420970232177 0.9991356488016785 
32 -0.05837414342758142 -0.9510565162951529 1.0 1.0 
33 -0.15774569414324996 -0.8910065241883668 0.9800665778412416 0.995020782057563 
34 -0.25554110202683294 -0.809016994374946 0.9210609940028851 0.9803300732314021 
35 -0.3507832276896215 -0.7071067811865458 0.8253356149096782 0.9566507680585954 
36 -0.44252044329485407 -0.5877852522924711 0.6967067093471654 0.9251300429004277 
37 -0.5298361409084948 -0.45399049973954464 0.5403023058681398 0.8872600507176526 
38 -0.6118578909427207 -0.3090169943749443 0.3623577544766736 0.8447799718383342 
39 -0.6877661591839753 -0.1564344650402276 0.16996714290024104 0.7995698475762932 
40 -0.7568024953079294 0.0 -0.029199522301288593 0.7535464525892832 
41 -0.8182771110644114 0.15643446504023087 -0.2272020946930869 0.7085698609495447 
42 -0.8715757724135886 0.3090169943749474 -0.4161468365471422 0.6663667453928807 
43 -0.9161659367494552 0.4539904997395468 -0.5885011172553455 0.6284733626561385 
44 -0.9516020738895161 0.5877852522924731 -0.7373937155412454 0.5961981685894844 
45 -0.977530117665097 0.7071067811865476 -0.8568887533689473 0.5706015261572004 
